words,sentiment_coeff
menteur,-23.535096944507117
bel,-28.92900785664161
qui,-26.786758079641125
chaqu,-22.089350257301433
pleuvoir,-32.68168379994605
ouvert,2.9584068112462116
che,-15.85301901579669
vivr,-26.56706424010377
salair,-9.756022859761512
sordr,-16.261082582833946
no,-17.597136914565116
voil,-22.77170138958742
parol,-33.55335877088265
ton,-25.785521787926644
social,-18.09267085301221
bravo,-30.201637344779407
être,-13.786559942970671
dirig,-14.560246139795177
ge,-25.76090578883203
trouv,-26.12901155962862
rich,-27.92186315262098
col,-4.784507992530793
noir,-18.923088561070127
dont,-10.957148491688121
v,-14.041437579284477
par,-34.46144935786624
soign,-14.215814814954065
citoyen,-18.7437893368697
haut,-14.356348086823923
air,-18.060292079431452
tweet,-9.372872171928467
cur,-16.87561975831813
vif,-17.74033676715047
jusqu,-14.522983532792432
form,-3.045814339035073
usa,-20.410776488203126
feu,-23.52456383739687
entendr,-35.469694041747346
fou,-13.383503256011046
mondial,-24.711392275304892
nerg,-15.731771755091595
mois,-21.63666275417346
ca,-22.302184688407188
aven,-24.838483315191233
mon,-20.613781629597884
boudeur,-7.55928836439185
sign,-5.1999817319279575
contrair,-33.03244337109983
plan,-23.89090044482959
moment,-26.775950847436363
allemand,-28.93063424863685
vendr,-19.59826476666333
poutin,-18.143945116681703
faux,-1.5185799759500962
sinon,-29.873004818084983
combien,-21.069701516027944
discour,-36.64619191840543
boudeurvisag,-2.75554629031839
perdr,-34.169280575024196
etc,-17.247309295739882
emmanuel,-6.77507488494604
drapeau,-23.91622045621081
in,-12.757757191664263
rendr,-30.325482163919332
id,-30.46756138617597
prot,-21.103842117101912
silien,-12.40125427356063
gr,-17.705356087083164
justic,-15.971663854947325
president,-21.408289102976454
appel,-36.86155852724093
nation,-18.95131209284458
ne,-23.36854715038625
plein,-25.237500059643384
tutoi,-32.76625075859811
question,-17.042350923854016
financ,-16.948923913831948
nom,-25.60992324999568
beau,-15.106479763728379
prochain,-29.487521314943198
bonjour,-38.35674596574203
gag,-30.298938212371656
femm,-25.1306006968183
cid,-16.771034626085548
port,-22.096382044728976
rwand,-10.516685333703903
cap,-10.428617260021994
premi,-33.26071552958026
fl,-12.418468923314432
ration,-14.441868214807787
projet,-27.676468642606753
ailleur,-26.048754412560616
ici,-29.69324742739423
attaqu,-14.144049186241748
notr,-39.947061408900595
jou,-27.01430604910976
pourt,-19.552059151288336
climat,-19.926464149639546
agir,-15.956175369965328
hypocrit,-44.23323537458607
ministr,-21.053142624895298
manqu,-25.835019649336004
otan,-20.811259133358007
co,-18.38644258338625
apai,-15.400561979164992
gagn,-13.966463488260596
march,-31.209501107409675
dan,-19.415723934030563
fac,-21.224850710379474
ukrainien,-28.597205331657324
gaz,-18.086748354855246
sauf,-32.366379921459995
montr,-35.19682963532842
lectric,-14.84095921747713
sen,-23.587047869200934
immigr,-17.234515204443547
envoi,-26.925051108095847
sup,-21.067197818355385
total,-19.97278647391855
assez,-32.850349027797215
clin,3.62638718474714
heureux,-35.37596545250926
confl,-37.36895896232753
soir,-39.68886021594411
longtemp,-18.180816656054894
clownvisag,2.440280978894036
ricain,-15.779315327083879
meilleur,-6.634065292363604
truir,-28.15336668435271
pleur,0.0
replant,-26.003239381982876
gauch,-24.090748342660344
touch,-21.09184799263357
ral,-12.783155746064182
tiqu,-23.974785670690526
covid,-18.47742551569566
typ,-22.14744643504168
mour,-37.14150824302787
alit,-33.070581480889615
lection,-23.02059043213613
sueur,3.1621204227445774
conner,-27.860202759752813
compr,-23.20715173360028
rappel,-30.644269532254942
ben,-20.779955906732006
servic,-12.648575055746551
sembl,-24.76948196813847
tait,-27.106194345058718
cour,-23.62542604354002
entrepris,-16.987965464717853
trang,-17.600623327506703
partag,-27.188748072839775
sauv,-19.091047831986305
puis,-31.453408580883963
ve,-34.45354677667315
ru,-16.953878096547005
aut,-25.231005768644124
commun,-28.3420963440477
courag,-19.367569257176115
fil,-33.7802515191428
vid,-22.695949340949312
corrupt,-28.61149011838969
ordre,-20.570021741365903
bi,-23.46668568604557
pot,-20.349258666810833
messag,-25.02451043392637
connaîtr,-16.537373302170536
jeun,-15.530265685471374
mauv,-31.90628314581382
corrompu,-8.60129843278479
truit,-15.282138171739616
impos,-16.789630826693077
peur,-7.738242792704053
niveau,-20.107419668410227
cul,-17.23886025605939
yeux,-3.101782993880001
cess,-17.210735331931716
nucl,-20.780586621805508
dur,-23.86370535333395
battr,-20.462678472537934
exempl,-30.927304417554563
viv,-26.385281138800206
propr,-17.610422179194906
listenbourg,-19.915035263543306
popul,-14.755326624848784
gar,-10.84099881391158
massacr,-15.969840273867982
emmerd,-34.56968947852921
vent,-24.699447848742167
cris,-16.843119873769677
voitur,-16.41999462963722
africain,-15.135482254768744
libert,-17.041506112209788
exist,-21.983784681458292
conom,-22.754904201965054
dev,-45.64679842007532
permettr,-13.556341245146887
priv,-13.58133111522649
heur,-18.9715797219792
oubl,-46.37104579474486
naz,-26.324111527797974
terr,-24.906261531695893
suivr,-28.766538092550398
genr,-22.806515635092637
possibl,-23.999253316303243
lectriqu,-19.495823598323582
lev,-6.724967962372941
com,-28.57864057703882
fendr,-21.473146825035275
chef,-17.290617669345824
onf,-16.661562275241344
prison,-27.45932562802812
simpl,-17.10972997509235
repr,-18.18054267861895
ou,-19.24509072552691
blagu,-3.3407187277145227
vol,-25.21091464841573
train,-23.329248482278054
ci,-32.37236603570852
soutien,-22.90353445296356
fascist,-31.07293092065057
hein,-6.494062684201144
refus,-18.58163955889363
ok,-7.9292820666731725
euro,-21.199588586249725
prof,-19.11119834407703
rement,-15.292538323955059
blanc,-3.7746040978987043
national,-18.735708513131616
criminel,-18.31610341823842
amp,-13.765272081606515
oqtf,-26.30423542957846
manipul,-32.02492526105176
post,-18.13687991987863
invers,-32.24174776177341
action,-16.550631369563323
froid,3.3909771456836357
boss,-29.750897671831304
cherch,-17.949828926519075
pouc,-9.700729856508552
attent,-16.548476263114924
sal,-27.683626547849517
ital,-28.466617692663394
crim,-7.9794566420669915
bris,0.0
bolsonaro,-39.171598412761064
fonction,-28.45540078414429
congo,-11.677266179356662
international,-13.326920759981439
loin,-20.500704500765984
imp,-16.82351476118978
vision,-21.780270536494122
essai,-29.332241444225712
banqui,-26.588905691223093
marr,-26.087353113989302
valeur,-19.15222449980568
sujet,-20.491157080081
normal,-28.329208917062747
tir,-3.9425850394136335
utilis,-25.378588416252693
fi,-23.63463922361313
ger,-21.072319835097346
propos,-21.94347155132911
actuel,-22.530795455054367
mdr,-8.095584767978412
condamn,-19.35626883109985
tement,-15.050244295701475
gard,-26.657177530420455
famill,-20.270563247457876
ta,-29.642959730459918
joyeux,-18.458524035292278
son,-28.96885985169
ur,-6.96413187064289
partout,-28.189370002944223
oblig,-26.041286761450802
dieu,-27.97264710594281
tra,-29.784419813792276
allez,-28.87283690410187
expliqu,-33.849871629742765
mandat,-23.000127369935257
but,-21.00218024666463
situat,-21.532317712662433
sant,-14.26740574404798
vill,-21.286993472046355
souhait,-22.49526916781334
enfer,-37.40616918888623
tomb,-23.55256274358623
annonc,-31.257909948765942
veil,-29.65447844271971
lit,-19.011805992039157
poudr,-33.45754877874421
syst,-19.716590713226417
cision,-24.548581742672244
remerci,-27.720733185230216
personnel,-14.326483987264334
vou,-16.618646437202088
malheur,-30.836586250483446
joindr,-10.014720529738241
det,-22.863941241870332
promess,-36.86427816705886
lien,-29.17768435133523
di,-37.25153116538209
vu,-31.623702115657423
tour,-28.1133687018593
hypocris,-23.759951149369357
supprim,-22.59065125384625
photo,-32.027938562259145
incomp,-11.70231728562662
cor,-20.452490911035245
vieux,-30.030855470746395
pler,-20.41803604104902
mesur,-19.937587664945006
pital,-24.82137802439292
prem,-29.931561326041425
hauss,-7.999747775646491
enver,-38.18502801965345
band,-34.912467169310816
conseil,-22.732190410277347
toi,-31.60630134589037
paris,-31.7307548622718
manifest,-18.563326757687683
solut,-27.377999737634553
inflat,-12.843332739560049
ruin,-37.956781974361526
civil,-17.461202101811566
cac,-3.6259932312452627
rn,-14.851718279807953
ti,-23.497968337668176
incend,-24.775441728724065
etat,-18.968728863492878
masculin,-4.250788690009414
tudi,-34.787877236781554
appliqu,-30.601546690591267
nombr,-21.802644540051517
fa,-19.2450341701895
langu,3.1476214468733748
concern,-27.179935084635282
human,-8.888258583165191
tard,-29.476899797050965
habitud,-29.537235014308465
pouss,-24.311449803628964
men,-27.154959096772483
ancien,-28.22155724883567
cup,-24.441168380593936
index,-7.195241659964504
pensantvisag,-4.511653226752252
faibl,-20.981690801158617
major,-24.617783738996014
faut,-29.274454305662793
respons,-21.039797649768577
copain,-38.69130013105675
derni,-21.939408375517598
cot,-20.315604655211068
macronnousprendpourdescon,-15.390414691043786
baiss,-22.40505537745963
lib,-22.012549117628943
bois,-27.03575968372925
mang,-27.565367540600356
ouvr,-30.04097130312883
trait,-10.334393530613028
envah,-18.868630843927228
ress,-32.39788387737897
pos,-25.245971375178726
reven,-27.58571690547934
effet,-38.52932475570945
cass,-28.070310227519624
ains,-13.131987253954646
rieux,-18.991293254588072
moi,-19.84069536501624
soulag,-12.651102565384184
renc,-14.17850058803467
guignol,-14.688951820844093
oh,-21.05470156262916
accept,-18.397020995084098
tourn,-26.408915790079153
pourr,-27.286680276223663
ex,-19.963881764703213
victim,-19.057823169797803
compl,-25.172789640695864
long,-26.477894098213042
test,-23.862206303952703
mat,-13.306770931455603
boulot,-33.53945067766659
lum,-16.613470049505462
valoir,-33.512461663674415
achet,-23.459583008251258
suffir,-31.563437077320675
fr,-32.050306198091576
risqu,-25.870490345124864
sub,-24.81367349401501
malad,-27.546856842461015
militair,-16.815638514920934
hurl,-2.2548630956618214
envi,-39.50592124639334
choix,-20.806175791665805
phras,-11.857192014429165
svp,-28.535251563603836
voleur,-23.259748868678205
chauff,-21.62932059329783
tax,-18.53547355800497
melon,-28.406730922191368
roi,-15.173270897239405
exact,-34.4603524411374
mocratiqu,-13.811607084657176
espoir,-6.3482544809904455
grav,-26.389681594940704
dign,-20.6022913192274
soc,-24.144948940941898
italien,-27.18277461068182
sanction,-20.44211357621809
essenc,-20.954710724978938
dout,-15.497816491859764
terror,-20.130604945851452
nul,-40.607212915004936
man,-19.669972440206603
ler,-20.28547770677889
grer,-14.906487168622398
central,-20.12041716744224
hi,-21.676728395831486
accompagn,-24.30640055485486
chacun,-16.842461351787907
facil,-25.389120757266067
racont,-37.66163787020148
diff,-14.626838951758304
rencontr,-25.191763615247755
canadair,-24.672975070118735
charg,-17.960917007958212
engag,-24.710032802123965
direct,-44.37511528638531
arab,-20.4844344245392
sp,-15.85681955545387
eau,-27.491845087617722
livr,-21.085154629802553
stop,-32.0687811413666
complic,-17.645212725033083
sc,-19.055296313257386
ro,-37.207147688144794
biden,-37.78950655924432
chois,-19.813356939208695
prior,-25.524533343131466
derr,-24.133521832485265
tap,-35.91631937292268
rapport,-25.730682666701792
fatigu,-8.813088267156592
emp,-14.355293691088766
emploi,-24.108252117305735
souverainet,-21.612011223812075
object,-27.865418004110655
assassin,-29.801320922599718
qu,-25.641066149776723
mouvoir,-19.44207394215829
go,-24.241854168761215
putain,-11.332874770429832
truc,-28.332627307489332
suit,-27.753640973595747
chanc,-26.96752483343291
ind,-24.623985641783683
proch,-31.93910906898708
lequel,-25.146111672332214
retrouv,-18.791861489089555
palestinien,-21.582978110610274
voix,0.0
pein,-16.441204741133188
agre,-17.413980954591125
trist,-39.58382048418371
incap,-31.875336999530614
affair,-28.684335387522392
est,-28.265969775839476
allong,-6.236210894541859
util,-25.420132330788444
class,-25.922643050386995
doubl,-5.798971081662469
fond,-20.042924553039263
enti,-30.984544074838023
acteur,-14.746773378922494
gland,-39.58939538305178
nup,-22.918048964337537
conomiqu,-24.19520681298985
rieur,-21.301677779499958
abord,-25.983862313405506
intelligent,-42.778742687026416
souffr,-19.568224265869034
dictatur,-17.20037575085613
imagin,-37.285941961405946
effect,-24.825702864780855
vis,-19.47000102342851
dern,-18.03734795709221
d,-32.43368546050487
ha,-23.637995074821653
milli,-28.634248822048132
dessus,-32.51864736198118
remettr,-19.833190628024756
profit,-21.199745181308288
dictateur,-28.276096151714295
excellent,-9.691788474775512
ant,-34.74820306145808
cach,-26.81928738652297
bouffon,-30.60537958016836
cotis,-14.816211817934805
quenc,-29.66598546767461
hor,-17.64793132766644
bah,-38.07981413716712
chi,-15.791963806269667
pris,-30.84534702385065
tabl,-23.52942894753535
not,-20.23581585793888
sultat,-28.173607461538218
reprendr,-27.526249717197114
der,-11.70203096988307
censur,-14.712580273531417
croi,-29.802080218160093
relat,-15.004441061960648
motion,-18.665534228490316
unis,-18.323450869000794
preuv,-17.179478173539536
pied,-38.53946940087254
pons,-33.944762710325186
dommag,-41.15740875688187
remplac,-29.855408532727893
dix,-45.971970288687054
puisqu,-22.667006448805473
escroc,-31.71048729532361
nombreux,-18.88521878765783
imag,-32.73949693273664
second,-32.76774960402247
commentair,-19.470648280118866
retour,-29.248671916319758
lutt,-16.907513380300205
assembl,-29.67747867202998
mont,-22.021772466219165
wef,-37.70242159365248
carr,-24.992117397238896
corrompr,-20.47863100887158
pap,-30.881844118500183
gim,-14.389957234023914
alli,-35.092705086514364
dehor,-27.21091735376439
alg,-18.00749635387656
cyniqu,-36.72915609813613
cit,-21.480997392357335
os,-11.792128573299424
crit,-26.885725183976056
tchad,-17.784701258705088
macrondestitu,-33.107488495666594
violenc,-20.5942485361055
minsk,-19.675556721724444
quitt,-34.23354521785524
sang,-32.5231022700403
etre,-25.99574287131651
ridicul,-8.330837836936595
creux,-18.07993699264803
twitt,-10.708009673610887
semain,-16.437014922717353
cal,-22.92440085931945
vir,-32.32629089054941
frex,-36.52882581141454
parod,-6.070195466215192
propagand,-25.36757195992738
feuill,-5.599457370670256
jean,-28.089085896038622
viol,-17.598182286221242
mag,-27.16701380819003
mod,-32.055267196257994
humili,-16.7378474441691
decin,-19.94213342495417
nau,-9.157320142086341
hommag,-27.494854539061375
plusieur,-22.511694530466258
uniqu,-25.652279615164325
avanc,-33.29707516629814
pognon,-27.83649118073287
costum,0.0
inqui,-36.19818607402641
strat,-17.16441091774741
amour,-7.855093290526343
achat,-14.06021234333375
tien,-52.543691962570925
journal,-35.86127095554105
victoir,-22.294236821909685
ignor,-26.528100986958414
final,-34.97727795389199
dos,-18.505553297952424
jaun,-14.55415932608038
ensuit,-20.296410148267157
pondr,-32.92127004657123
path,-9.726606669634767
absolu,-24.178360174350008
calcul,-12.82197064445875
dit,-26.671827237440272
bordel,-27.321239575663213
fonctionnair,-20.46534450460735
insult,-24.71096351808056
fascism,-25.31252397431173
norm,-7.417664949285073
content,-29.960606528753225
n,-21.290141944915348
uni,-31.70112878732846
futur,-42.14987798561742
us,-21.760171828732577
chin,-41.19016528570799
trou,-29.4800506747544
assur,-26.18370667277798
riqu,-33.56176986649844
opposit,-24.2154626859225
erreur,-28.028085214128133
occidental,-11.936990016340928
avis,-26.574184511902534
tranquill,-27.73772432162844
capital,-22.591814218190574
colog,-23.352886694302086
duir,-24.278735330149082
zelensky,-34.122919627888535
amit,-15.66358611105625
apais,-14.533377765411105
support,-28.169232500892633
teindr,-8.602788828413532
posit,-33.44753560036247
chaos,-24.343458716601464
riantvisag,3.1635200824567153
mckinsey,-29.970748104651943
offrir,-23.50862056091934
interdir,-29.893523000378348
cart,-18.760333457189653
natur,-21.471811508448972
promettr,-26.486791586274837
isra,-22.632910365894045
souffl,-4.332750677019656
front,-23.969252067015894
brigitt,-37.505844526550376
silenc,-14.939641330079425
jug,-27.048330827332624
tenc,-10.5871631543733
habit,-22.284305416319164
soi,-33.670581197917855
libr,-23.350742492133925
vert,-16.447888816061845
honteux,-28.524305300486656
capabl,-38.61849455147368
diplomat,-27.66580256385149
programm,-26.023253950132254
exclam,-5.20380308222807
bout,-32.29675646855856
pareil,-35.55090552428281
all,-34.46527467072066
barr,-26.144832718261593
hon,-28.357908002052977
th,-32.677733773683876
apport,-20.724573811208415
congol,-4.658111189145827
gi,-18.155052204105466
travailleur,-24.476823704534755
acte,-22.23174781711139
construir,-31.323830354638787
sur,-30.398385656384505
fonc,-13.014609495098766
catastroph,-25.86852834074284
psychopath,-37.566980189850604
rapid,-39.57607185863762
idiot,-31.060531667165474
apprendr,-29.137477837875416
confianc,-15.507122083276911
tez,-16.44581632340746
quinquennat,-23.632155122501057
vom,-34.09819510450239
rentr,-48.29218411979672
excus,-38.52183203968156
lorsqu,-31.913705248674706
nuit,-28.491420051796595
industr,-23.092606652517674
ely,-33.946446103367926
connard,-32.266958050097905
soumettr,-27.785745084317178
lign,-34.6127475580276
franch,-49.803237038392794
patron,-33.928338641094626
salar,-21.396634312349285
membr,-33.80136457338872
lor,-24.15473183561885
ner,-26.43614907661524
fic,-14.31261019486273
ose,-16.36830151131308
dang,-18.117560914627163
prouv,-37.85270317584232
toil,0.0
pit,-43.72142446217461
uvre,-22.631135864699196
inutil,-36.06783028006381
install,-27.148907020110304
rat,-37.12929242220288
joieroul,3.082768485899401
officiel,-35.16924973483013
destruct,-20.66093875451452
produir,-27.440512992989795
malgr,-23.819148740242902
tent,-23.502577922775455
dam,-15.458846209323008
anti,-22.027336853943712
cen,-16.90444170936941
gt,-3.6059106243520147
coul,-35.150340311703665
jeu,-35.15686942372045
serr,-28.32245214554134
retourn,-36.92039228777489
per,-26.188215319346504
rang,-25.814703550178066
plais,-21.46424391977444
rever,-2.926874759912157
consid,-26.2543977481289
responsabil,-21.71015420580335
boug,-37.358898487593
nez,-15.496583898875375
ras,-24.084400866137656
rendum,-22.24795047031828
caiss,-26.18042338741868
banqu,-31.461277390465487
chiffr,-25.507388219534516
urgenc,-27.48937847911608
pill,-20.736118607827713
dingu,-30.97587565001108
crev,-32.657258235255185
sombr,-33.50236603617586
recon,-49.54968696127861
anniversair,-26.768010514182386
log,-21.008589635275246
territoir,-21.724149639743295
paul,-7.262993219572236
interview,-46.742870473642725
arret,-35.44072891421414
panneau,-21.53397111942732
blabl,-30.4460174611547
difficil,-16.18976054232181
danger,-33.950934347392874
pi,-24.44992362593525
gilet,-13.762253013624404
limit,-31.038761292016083
connect,-33.923035842399166
polic,-22.12504234032763
pur,-34.95150460230152
ursul,-9.26137862393617
sidenc,-29.166966950896597
dent,-28.210654101813528
taient,-21.337148956603315
presqu,-47.0304240879123
hain,-18.889071280580918
corn,-4.994045372989308
facho,-42.38698793622798
bref,-24.381772187452185
mair,-27.334481707974312
voisin,-26.895531832124174
satan,-19.106551216701302
schwab,-22.363287214147476
terrain,-30.3982465482744
vaincr,-5.030640507137795
anglais,-16.106519080089317
bleu,-4.1927156768633465
pla,-21.242508970106954
effort,-40.00441142508964
tais,-39.43257958139573
unir,-24.735821447906794
chat,2.3633065781884324
tromp,-32.865364550928376
migr,-16.64536132793982
edf,-34.34797916920888
poing,-6.378458375354417
jet,-23.73134170803239
trois,-14.345328730492447
irak,-20.370573280223436
hiv,-27.836355580702172
ill,-20.344064790609757
revoir,-17.13905712338899
davos,-33.91272048800803
coupabl,-5.726398873133902
puissanc,-29.289588918988944
ya,-38.571844019916504
abrut,-6.800661943837109
bruyammentvisag,0.0
crois,-47.1732003895206
olien,-24.45315102535452
coll,-29.663546542263376
vident,-34.26345064242342
masqu,-4.70164674829822
contribu,-22.494753150906206
moqu,-33.187018639878325
environ,-32.8239143701936
term,-16.256882473558466
cec,-18.078560134238558
ouai,-38.317827379168776
doigt,-38.2745659508861
ennem,-26.326306405223434
bil,-21.381950236851036
pro,-21.731097411048058
dialogu,-26.23512777168991
faim,-37.15870990593849
leven,-20.184602178425706
nonc,-16.84550231812829
couill,-26.454674246930747
nerv,-9.225831348288889
sacr,-16.304120883046657
clar,-17.42158455124578
tier,-24.26803159471407
inject,-27.92132944475984
termin,-34.60011534987934
incroi,-48.0426106356533
semblabl,-19.153082952258913
dr,-17.246400047916758
iran,-21.261519710487914
islam,-26.474635809877167
soldat,-19.329741977927373
bais,-12.682353068669793
ete,-35.82515810175248
convict,-31.894621155127183
entrer,-22.19170493982426
gu,-25.94810783506435
gaull,-22.514903919384395
bras,-28.024185934180263
mar,-39.796293753282974
se,-20.435588682919
selon,-39.956574026295755
rout,-33.84342399526977
constat,-24.323448814368458
injust,-22.968187052276832
mi,-28.28211385448868
abattr,-29.59564049548501
rieus,-11.49012179198943
prim,-21.024749734622723
chinois,-25.278730602957705
factur,-21.870659320713074
tud,-28.13717568255078
bombard,-8.32823725316081
mem,-34.3560485244499
profond,-32.68457263395348
tas,-7.390914378454304
amazon,-44.13057713816765
populair,-30.534819804993294
injustic,-22.584847672796332
mer,-25.714185999622753
fourn,-21.81822180690912
gamin,-21.487927493388593
dram,-23.771978746631696
solair,-19.305413524072826
pardon,-41.78121505198953
campagn,-18.264341863334568
cu,-14.944687551783808
dis,-39.688982192159834
applaud,-39.97914548485559
explos,-28.54260223281384
entreten,-26.391481443141323
provoqu,-32.584318122370675
condit,-26.116451728254816
papi,-31.927328205870225
fill,-26.301424858806435
humil,-20.168942221400094
aveugl,-17.308240637959912
allianc,-33.33483998868677
organis,-24.184756866112494
rend,-29.5431663357543
text,-25.431347138430095
hicul,-23.67292356856672
cornesvisag,2.834953305370213
bonsoir,-41.61426000495209
garant,-31.296012700366653
